Feature ID	Taxon	Confidence
d3461ac1a09924b003a7e02019d7acee	k__Fungi;p__Chytridiomycota	0.9160617478944051
e68f8ae4ef75165b33e42f699f4d532e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Physalacriaceae;g__Armillaria;s__Armillaria_ostoyae	0.8984977427718186
eff5c8ab70a282744f34fb5e0d544278	k__Fungi	0.9999999999999938
fec5ba0c1ed33cd3a40739406ed2119a	k__Fungi	0.9999999999999896
4367644bde7d5f14d82ddf392ac3d222	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__GS23;f__unidentified;g__unidentified;s__unidentified	0.905667202424602
540a07b8d5e1098eacc491b8f89eff71	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Genea;s__Genea_thaxteri	0.9989564783358391
68e261336070f3a3ed4fa120d8d1651f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_spinulosum	0.8859187817684252
83dc128ddafe93bdeabad233f0fd8c80	k__Fungi;p__Basidiomycota	0.8566283427589761
8b5a73dbab5ccd8c6d48b7fd183a98f2	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Pachyphloeus;s__unidentified	0.9986536804049938
c890f528c3f381dcc9e2a98dba3f84bd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellales_fam_Incertae_sedis;g__Sistotrema;s__unidentified	0.9994906950147058
e689021df908fbde4726b7338e0b08b7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__unidentified;s__unidentified	0.9968108238968956
0bbb8107b11c7620bcd7ccbc66ce840b	k__Fungi;p__Ascomycota;c__Xylonomycetes;o__GS34;f__unidentified;g__unidentified;s__unidentified	0.8019054342087044
119591ea0ed15ff9ae8e740808cd17de	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS11;f__unidentified;g__unidentified;s__unidentified	0.9886074465903341
3ee8edd52d26b67031368ca9319038d9	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified	0.9763205632906203
58d932b87f1be6883695134d9ab3bf65	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.8742319953689073
5fa770a370d1263497fc177180248dbe	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.7890871532184529
7004f98e70db5c8b721d874024522c4e	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.9624524799799005
b3b31739e780dc8248e9efbdea46b7fc	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.7703852077621932
c54fce7253c29b6f5b7aeb8fd53b2900	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__unidentified	0.9961159971840915
d6da371655839754b8b1cc54acc6ed81	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.8112680626406252
f112c83fd268bb9a24284331c1684d9d	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.747221588060925
0bc91a7348de22194cbd6cb5aa8949a0	k__Fungi	1.0000000000000047
2436910b0e8c162d5f239c96f0203720	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__unidentified	0.7549527263457114
2b45c8a2a6a9357a57c7604c6bb33078	k__Fungi	1.0000000000000069
3306fa6df21336bb22c496e38b67d931	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7932921308847126
4c21860fef7df8658fe95a6a5879be50	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae	0.9999976601274678
76d97c9cfbaa9d3ded0dda67e02b5301	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__unidentified;s__unidentified	0.9989909668634515
8fef2565f752dadda22285b5de3f4377	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Leotiaceae;g__Gorgomyces;s__unidentified	0.9557535541484775
9a20d04cde5c6638f89984f0c19f8767	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Hysteriales;f__unidentified;g__unidentified;s__unidentified	0.9999622795322376
dccfdfb90f6e1ba4cce6e94b9cdf8521	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	0.973811984860086
ea626e33333d0aac0b12a945f77b13f9	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__unidentified	0.9976403928068164
edaa6929ede2f0e188536f5d2bb9feb4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Acrodontium;s__Acrodontium_hydnicola	0.9987666202487365
3d29754fb006db9d3c2ac0580342d5ce	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Leotiaceae;g__Pezoloma;s__Pezoloma_ericae	0.9228067236339803
48438c65fc7eccdfeff28558a2f5ed2e	k__Fungi;p__Glomeromycota	0.7013013448732541
4f006d93b957198e6742a3a843035364	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Pseudoclathrosphaerina;s__unidentified	0.999105460177683
9593e98a34d61a98b4dd9cafdc84a338	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__unidentified;s__unidentified	0.9600689644018346
d7eebfdf2e5e464f0c73e1cc980277ef	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Pseudoclathrosphaerina;s__unidentified	0.9539125139072381
eb1c05bbbfa1df563d247188c318ce20	k__Fungi;p__Ascomycota	0.7446548811372647
00d4044920d87acff4f246477ae53ddb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium;s__Metarhizium_marquandii	0.9995890968113705
0288f2ae31ae2f5c026526927e233c78	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9999890721457059
0f051bb96fc4308e79db154e3e613f23	k__Fungi	1.0000000000000044
2270ea3ff4a3d2ce0e0eba4a40bf9505	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.993716054945165
313a44425fc8984f7d0b1cd4d7a24600	k__Fungi;p__Basidiomycota	0.8068081719318866
41bb3d491ab8d560ec210d13eb14f47d	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_alliacea	0.9977124920319215
7685a84aaf19252ecf20d6894b9a654c	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.9176651965185079
c8e203fc3a6e97b89c75f22edf37dfce	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.9356219587923382
dede2b46feffcf5f9bd31d76b521206f	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha;s__unidentified	0.9921487667307194
efcd17f408740ba10944c6dbbdc58551	k__Fungi	0.999999999999998
fffa1909db4c7d933c44f1eadaf6a64b	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	0.9164536469881683
0669e8039ef945b5d78d3f88798a0764	k__Fungi	1.0000000000000029
13a60dd6da5b7186dae00a62230238fb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_assimilata	0.9409858334544113
1b7450cd24b1e6f173ef6b4a2bc27065	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mytilinidales;f__Gloniaceae;g__Cenococcum	0.9898954366269823
4a39f0a8c80f34d450eb0729fd5d10fc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria;s__unidentified	0.7793108107182407
4c6cb7c9e6e27920978eb1f5b3a0edd4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_coerulea	0.9970697668993616
8f183a67468834f8d53bd52304ef0634	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__unidentified	0.9312421678974084
a03effbed12cd1d600d4df6a6f5d5383	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8383356438456877
c1027b9dc7582060d2d55ffda313e683	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.9753539537271615
fb07659be1b129fbf1f5e9c59eb6eea2	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.809323131638879
043b11b110c415e47cbb3056e74383c9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	0.9981309205430265
4c70929c2f235d80c00aaa70e0fc69ba	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_botryoides	0.9998477764326953
54a2c61ec4d0e8bd426a81931390ffe1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Claussenomyces;s__unidentified	0.8051349479841321
5edbe3725f8fd5faace081a64daa4ed3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_ionochlora	0.8826628398731893
5ee2fddeb07b9afb28c25e66dda7ee31	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Hydnum;s__Hydnum_albomagnum	0.9927006997918506
7a1d85445c6196bf1a0b48020b62be74	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9859800782953207
818543c64e9ad75d7359c74a79843fe7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__unidentified	0.9985086762751237
97b31278ea9a56a03ee8f11b241d5616	k__Fungi;p__Basidiomycota	0.7497084681503441
9bfca600fa230a0db6754ae8164b1ade	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__unidentified;s__unidentified	0.7964224553072983
a0556430d46522c7cebd43b2871f88d3	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	0.730143597414366
b4156d17c03cf2b90d30a8bd0d6e2299	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__unidentified	0.8583097581549446
db177023344ad1305b3517f934bbfb4d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.9899551594768018
e26f2d647a62577c27416b8582a2a70f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__unidentified;s__unidentified	0.9993188527529521
e4335fb52cc94f179f0170bb3050d07a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales	0.9356659721209157
